celltype,celltype_safe,database,feature_id,feature_label,disease_NES,disease_FDR,disease_file,disease_direction,pbmc_treatment_NES,pbmc_treatment_file,tested_in_pbmc_treatment,pbmc_recovery_status,pbmc_treatment_skip_reason,duodenum_treatment_NES,duodenum_treatment_file,tested_in_duodenum_treatment,duodenum_recovery_status,duodenum_treatment_skip_reason
Intermediate monocytes,Intermediate_monocytes,GO_BP,GO:0043542,endothelial cell migration,1.78175875306881,0.0152331127942981,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Intermediate_monocytes/Intermediate_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.25161696336774,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Intermediate_monocytes/Intermediate_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,1.15757719766092,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Intermediate monocytes_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Intermediate monocytes,Intermediate_monocytes,GO_BP,GO:0051174,regulation of phosphorus metabolic process,1.52794931924888,0.0152331127942981,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Intermediate_monocytes/Intermediate_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.06664761647921,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Intermediate_monocytes/Intermediate_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,1.205665390311,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Intermediate monocytes_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Intermediate monocytes,Intermediate_monocytes,GO_BP,GO:1902895,positive regulation of miRNA transcription,2.05840667288083,0.0153145622383755,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Intermediate_monocytes/Intermediate_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-0.884298170844774,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Intermediate_monocytes/Intermediate_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,1.50766975911076,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Intermediate monocytes_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Intermediate monocytes,Intermediate_monocytes,GO_BP,GO:0003341,cilium movement,-1.93715861827121,0.0153168881587841,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Intermediate_monocytes/Intermediate_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Down,1.19649441777545,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Intermediate_monocytes/Intermediate_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,-0.839022422207678,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Intermediate monocytes_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Intermediate monocytes,Intermediate_monocytes,GO_BP,GO:0002521,leukocyte differentiation,1.45894417833499,0.0153168881587841,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Intermediate_monocytes/Intermediate_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.3940749138138,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Intermediate_monocytes/Intermediate_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,1.25450846316761,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Intermediate monocytes_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Intermediate monocytes,Intermediate_monocytes,GO_BP,GO:0030099,myeloid cell differentiation,1.54074048819607,0.0190302920220029,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Intermediate_monocytes/Intermediate_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.14173574271288,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Intermediate_monocytes/Intermediate_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,1.23832120819266,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Intermediate monocytes_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Intermediate monocytes,Intermediate_monocytes,GO_BP,GO:0071559,response to transforming growth factor beta,1.66919259565916,0.0190430641334277,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Intermediate_monocytes/Intermediate_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.03356414701559,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Intermediate_monocytes/Intermediate_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,1.5754001414713,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Intermediate monocytes_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Intermediate monocytes,Intermediate_monocytes,GO_BP,GO:0170062,nutrient storage,1.93047221394936,0.0216390291058404,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Intermediate_monocytes/Intermediate_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.51599332391545,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Intermediate_monocytes/Intermediate_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,,,FALSE,Not tested in duodenum treatment,
Intermediate monocytes,Intermediate_monocytes,GO_BP,GO:0062012,regulation of small molecule metabolic process,1.64664532944852,0.0216390291058404,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Intermediate_monocytes/Intermediate_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-0.959189992755247,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Intermediate_monocytes/Intermediate_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,1.22949355330645,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Intermediate monocytes_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Intermediate monocytes,Intermediate_monocytes,GO_BP,GO:0071560,cellular response to transforming growth factor beta stimulus,1.66462975896475,0.0221306408197813,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Intermediate_monocytes/Intermediate_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.08644369953622,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Intermediate_monocytes/Intermediate_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,1.54100072920991,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Intermediate monocytes_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Intermediate monocytes,Intermediate_monocytes,GO_BP,GO:0009611,response to wounding,1.53336027742688,0.0227414105011493,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Intermediate_monocytes/Intermediate_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.37223776776093,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Intermediate_monocytes/Intermediate_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,0.946516849975015,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Intermediate monocytes_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Intermediate monocytes,Intermediate_monocytes,GO_BP,GO:0006094,gluconeogenesis,1.94976024732341,0.0236842937013658,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Intermediate_monocytes/Intermediate_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.03048590617543,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Intermediate_monocytes/Intermediate_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,1.08173724384777,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Intermediate monocytes_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Intermediate monocytes,Intermediate_monocytes,GO_BP,GO:0019319,hexose biosynthetic process,1.94329713216566,0.0239657445291156,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Intermediate_monocytes/Intermediate_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-0.972459519379644,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Intermediate_monocytes/Intermediate_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,1.16153894562699,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Intermediate monocytes_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Intermediate monocytes,Intermediate_monocytes,GO_BP,GO:0006873,intracellular monoatomic ion homeostasis,1.51384972234592,0.0239657445291156,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Intermediate_monocytes/Intermediate_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.76257805288816,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Intermediate_monocytes/Intermediate_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,0.858951848498508,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Intermediate monocytes_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Intermediate monocytes,Intermediate_monocytes,GO_BP,GO:0019220,regulation of phosphate metabolic process,1.48714721677304,0.0239657445291156,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Intermediate_monocytes/Intermediate_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.0605676665153,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Intermediate_monocytes/Intermediate_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,1.19880277034872,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Intermediate monocytes_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Intermediate monocytes,Intermediate_monocytes,GO_BP,GO:1903034,regulation of response to wounding,1.86805891628789,0.0260101092288359,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Intermediate_monocytes/Intermediate_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.37572540992216,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Intermediate_monocytes/Intermediate_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,0.99257632436625,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Intermediate monocytes_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
Intermediate monocytes,Intermediate_monocytes,GO_BP,GO:0006999,nuclear pore organization,1.9971788843493,0.0261083756793265,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Intermediate_monocytes/Intermediate_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-0.602523624924414,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Intermediate_monocytes/Intermediate_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,,,FALSE,Not tested in duodenum treatment,
Intermediate monocytes,Intermediate_monocytes,GO_BP,GO:0036293,response to decreased oxygen levels,1.60365440626492,0.0261083756793265,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/pooled/gsea_by_celltype/Intermediate_monocytes/Intermediate_monocytes_MildUntreated_vs_HC_pooled_GO_BP_results.csv,Up,-1.16943916880618,deg_gsea_pooled_vs_within_pool_Monaco_fine_pruned_v3_consistent_disease_direction/paired_cross_pool/gsea_by_celltype/Intermediate_monocytes/Intermediate_monocytes_MildTreated_vs_MildUntreated_paired_GO_BP_results.csv,TRUE,Recovered after treatment in PBMC,,1.17339614476341,/vf/users/cheungf/ACEPD/LINEAGE_DOUBLET_ANALYSIS_PANGI_V9/OUTPUT_20251128_141815_WITH_BATCH/Monaco_fine/gsea_results/Monaco_fine__cluster_Intermediate monocytes_GSEA_GO_Treated_vs_Untreated.csv,TRUE,Not recovered after treatment in Duodenum,
